Filename,ID,Microscope,Objective,Mag,Accession,Ear /Bundles,Ear row,Ear Position,Spk position,Position type,taxon.code,View,Charred?
7492_T1150003_VB3_Top_1of2_Tara_1x1_d_c,7492,Nikon,1x,1,T1150003,VB3,,Top,1of2,External,Tara,d,c
7493_T1150003_VB3_Top_1of2_Tara_1x1_l_c,7493,Nikon,1x,1,T1150003,VB3,,Top,1of2,External,Tara,l,c
7495_TRI11509_-_Base_1of2_Tara_1x1_d_glm,7495,Nikon,1x,1,TRI11509,-,,Base,1of2,External,Tara,d,glm
7496_TRI11509_-_Base_1of2_Tara_1x1_l_glm,7496,Nikon,1x,1,TRI11509,-,,Base,1of2,External,Tara,l,glm
7497_TRI11509_-_Base_2of2_Tara_1x1_d_glm,7497,Nikon,1x,1,TRI11509,-,,Base,2of2,External,Tara,d,glm
7498_TRI11509_-_Base_2of2_Tara_1x1_l_glm,7498,Nikon,1x,1,TRI11509,-,,Base,2of2,External,Tara,l,glm
7499_TRI11509_-_Base_1of2_Tara_1x1_d_glm,7499,Nikon,1x,1,TRI11509,-,,Base,1of2,External,Tara,d,glm
7500_TRI11509_-_Base_1of2_Tara_1x1_l_glm,7500,Nikon,1x,1,TRI11509,-,,Base,1of2,External,Tara,l,glm
7501_TRI11509_-_Base_2of2_Tara_1x1_d_glm,7501,Nikon,1x,1,TRI11509,-,,Base,2of2,External,Tara,d,glm
7502_TRI11509_-_Base_2of2_Tara_1x1_l_glm,7502,Nikon,1x,1,TRI11509,-,,Base,2of2,External,Tara,l,glm
7503_TRI11509_VB12_Base_1of2_Tara_1x1_d_glm,7503,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,d,glm
7504_TRI11509_VB12_Base_1of2_Tara_1x1_l_glm,7504,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,l,glm
7505_TRI11509_VB12_Base_2of2_Tara_1x1_d_glm,7505,Nikon,1x,1,TRI11509,VB12,,Base,2of2,External,Tara,d,glm
7506_TRI11509_VB12_Base_2of2_Tara_1x1_l_glm,7506,Nikon,1x,1,TRI11509,VB12,,Base,2of2,External,Tara,l,glm
7507_TRI11509_VB12_Base_1of1_Tara_1x1_d_glm,7507,Nikon,1x,1,TRI11509,VB12,,Base,1of1,Solo,Tara,d,glm
7508_TRI11509_VB12_Base_1of1_Tara_1x1_l_glm,7508,Nikon,1x,1,TRI11509,VB12,,Base,1of1,Solo,Tara,l,glm
7509_TRI11509_VB12_Base_1of1_Tara_1x1_d_glm,7509,Nikon,1x,1,TRI11509,VB12,,Base,1of1,Solo,Tara,d,glm
7510_TRI11509_VB12_Base_1of1_Tara_1x1_l_glm,7510,Nikon,1x,1,TRI11509,VB12,,Base,1of1,Solo,Tara,l,glm
7511_TRI11509_VB12_Base_1of2_Tara_1x1_d_glm,7511,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,d,glm
7512_TRI11509_VB12_Base_1of2_Tara_1x1_l_glm,7512,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,l,glm
7513_TRI11509_VB7_Mid_1of2_Tara_1x1_d_glm,7513,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,d,glm
7514_TRI11509_VB7_Mid_1of2_Tara_1x1_l_glm,7514,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,l,glm
7515_TRI11509_VB7_Mid_2of2_Tara_1x1_d_glm,7515,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,d,glm
7516_TRI11509_VB7_Mid_2of2_Tara_1x1_l_glm,7516,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,l,glm
7517_TRI11509_VB7_Mid_1of2_Tara_1x1_d_glm,7517,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,d,glm
7518_TRI11509_VB7_Mid_1of2_Tara_1x1_l_glm,7518,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,l,glm
7519_TRI11509_VB7_Mid_2of2_Tara_1x1_d_glm,7519,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,d,glm
7520_TRI11509_VB7_Mid_2of2_Tara_1x1_l_glm,7520,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,l,glm
7521_TRI11509_VB8_Mid_1of2_Tara_1x1_d_glm,7521,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,d,glm
7522_TRI11509_VB8_Mid_1of2_Tara_1x1_l_glm,7522,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,l,glm
7523_TRI11509_VB8_Mid_2of2_Tara_1x1_d_glm,7523,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,d,glm
7524_TRI11509_VB8_Mid_2of2_Tara_1x1_l_glm,7524,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,l,glm
7525_TRI11509_VB8_Mid_1of1_Tara_1x1_d_glm,7525,Nikon,1x,1,TRI11509,VB8,,Mid,1of1,Solo,Tara,d,glm
7526_TRI11509_VB8_Mid_1of1_Tara_1x1_l_glm,7526,Nikon,1x,1,TRI11509,VB8,,Mid,1of1,Solo,Tara,l,glm
7527_TRI11509_VB8_Mid_2of2_Tara_1x1_d_glm,7527,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,d,glm
7528_TRI11509_VB8_Mid_2of2_Tara_1x1_l_glm,7528,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,l,glm
7529_TRI11509_VB8_Mid_1of2_Tara_1x1_d_glm,7529,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,d,glm
7530_TRI11509_VB8_Mid_1of2_Tara_1x1_l_glm,7530,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,l,glm
7531_TRI11509_-_Top_1of1_Tara_1x1_d_glm,7531,Nikon,1x,1,TRI11509,-,,Top,1of1,Solo,Tara,d,glm
7532_TRI11509_-_Top_1of1_Tara_1x1_l_glm,7532,Nikon,1x,1,TRI11509,-,,Top,1of1,Solo,Tara,l,glm
7533_TRI11509_-_Top_1of2_Tara_1x1_d_glm,7533,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,d,glm
7534_TRI11509_-_Top_1of2_Tara_1x1_l_glm,7534,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,l,glm
7535_TRI11509_-_Top_2of2_Tara_1x1_d_glm,7535,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,d,glm
7536_TRI11509_-_Top_2of2_Tara_1x1_l_glm,7536,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,l,glm
7537_TRI11509_-_Top_1of2_Tara_1x1_d_glm,7537,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,d,glm
7538_TRI11509_-_Top_1of2_Tara_1x1_l_glm,7538,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,l,glm
7539_TRI11509_-_Top_2of2_Tara_1x1_d_glm,7539,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,d,glm
7540_TRI11509_-_Top_2of2_Tara_1x1_l_glm,7540,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,l,glm
7541_TRI11509_VB5_Top_1of2_Tara_1x1_d_glm,7541,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,d,glm
7542_TRI11509_VB5_Top_1of2_Tara_1x1_l_glm,7542,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,l,glm
7543_TRI11509_VB5_Top_2of2_Tara_1x1_d_glm,7543,Nikon,1x,1,TRI11509,VB5,,Top,2of2,External,Tara,d,glm
7544_TRI11509_VB5_Top_2of2_Tara_1x1_l_glm,7544,Nikon,1x,1,TRI11509,VB5,,Top,2of2,External,Tara,l,glm
7545_TRI11509_VB5_Top_1of2_Tara_1x1_d_glm,7545,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,d,glm
7546_TRI11509_VB5_Top_1of2_Tara_1x1_l_glm,7546,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,l,glm
7547_TRI11509_VB5_Top_2of2_Tara_1x1_d_glm,7547,Nikon,1x,1,TRI11509,VB5,,Top,2of2,External,Tara,d,glm
7548_TRI11509_VB5_Top_2of2_Tara_1x1_l_glm,7548,Nikon,1x,1,TRI11509,VB5,,Top,2of2,External,Tara,l,glm
7711_TRI16629_VB14_Base_1of1_Tdcd_1x1_d_c,7711,Nikon,1x,1,TRI16629,VB14,,Base,1of1,Solo,Tdcd,d,c
7712_TRI16629_VB14_Base_1of1_Tdcd_1x1_l_c,7712,Nikon,1x,1,TRI16629,VB14,,Base,1of1,Solo,Tdcd,l,c
7713_TRI16629_VB13_Base_1of2_Tdcd_1x1_d_c,7713,Nikon,1x,1,TRI16629,VB13,,Base,1of2,External,Tdcd,d,c
7714_TRI16629_VB13_Base_1of2_Tdcd_1x1_l_c,7714,Nikon,1x,1,TRI16629,VB13,,Base,1of2,External,Tdcd,l,c
7715_TRI16629_VB13_Base_2of2_Tdcd_1x1_d_c,7715,Nikon,1x,1,TRI16629,VB13,,Base,2of2,External,Tdcd,d,c
7716_TRI16629_VB13_Base_2of2_Tdcd_1x1_l_c,7716,Nikon,1x,1,TRI16629,VB13,,Base,2of2,External,Tdcd,l,c
7717_TRI16629_VB12_Base_1of2_Tdcd_1x1_d_c,7717,Nikon,1x,1,TRI16629,VB12,,Base,1of2,External,Tdcd,d,c
7718_TRI16629_VB12_Base_1of2_Tdcd_1x1_l_c,7718,Nikon,1x,1,TRI16629,VB12,,Base,1of2,External,Tdcd,l,c
7719_TRI16629_VB12_Base_1of1_Tdcd_1x1_d_c,7719,Nikon,1x,1,TRI16629,VB12,,Base,1of1,Solo,Tdcd,d,c
7720_TRI16629_VB12_Base_1of1_Tdcd_1x1_l_c,7720,Nikon,1x,1,TRI16629,VB12,,Base,1of1,Solo,Tdcd,l,c
7721_TRI16629_VB12_Base_1of1_Tdcd_1x1_d_c,7721,Nikon,1x,1,TRI16629,VB12,,Base,1of1,Solo,Tdcd,d,c
7722_TRI16629_VB12_Base_1of1_Tdcd_1x1_l_c,7722,Nikon,1x,1,TRI16629,VB12,,Base,1of1,Solo,Tdcd,l,c
7723_TRI16629_VB11_Base_1of2_Tdcd_1x1_d_c,7723,Nikon,1x,1,TRI16629,VB11,,Base,1of2,External,Tdcd,d,c
7724_TRI16629_VB11_Base_1of2_Tdcd_1x1_l_c,7724,Nikon,1x,1,TRI16629,VB11,,Base,1of2,External,Tdcd,l,c
7725_TRI16629_VB11_Base_2of2_Tdcd_1x1_d_c,7725,Nikon,1x,1,TRI16629,VB11,,Base,2of2,External,Tdcd,d,c
7726_TRI16629_VB11_Base_2of2_Tdcd_1x1_l_c,7726,Nikon,1x,1,TRI16629,VB11,,Base,2of2,External,Tdcd,l,c
7727_TRI16629_VB8_Base_1of2_Tdcd_1x1_d_c,7727,Nikon,1x,1,TRI16629,VB8,,Mid,1of2,External,Tdcd,d,c
7728_TRI16629_VB8_Base_1of2_Tdcd_1x1_l_c,7728,Nikon,1x,1,TRI16629,VB8,,Mid,1of2,External,Tdcd,l,c
7729_TRI16629_VB8_Mid_2of2_Tdcd_1x1_d_c,7729,Nikon,1x,1,TRI16629,VB8,,Mid,2of2,External,Tdcd,d,c
7730_TRI16629_VB8_Mid_2of2_Tdcd_1x1_l_c,7730,Nikon,1x,1,TRI16629,VB8,,Mid,2of2,External,Tdcd,l,c
7731_TRI16629_VB8_Mid_1of2_Tdcd_1x1_d_c,7731,Nikon,1x,1,TRI16629,VB8,,Mid,1of2,External,Tdcd,d,c
7732_TRI16629_VB8_Mid_1of2_Tdcd_1x1_l_c,7732,Nikon,1x,1,TRI16629,VB8,,Mid,1of2,External,Tdcd,l,c
7733_TRI16629_VB8_Mid_2of2_Tdcd_1x1_d_c,7733,Nikon,1x,1,TRI16629,VB8,,Mid,2of2,External,Tdcd,d,c
7734_TRI16629_VB8_Mid_2of2_Tdcd_1x1_l_c,7734,Nikon,1x,1,TRI16629,VB8,,Mid,2of2,External,Tdcd,l,c
7735_TRI16629_VB7_Mid_1of2_Tdcd_1x1_d_c,7735,Nikon,1x,1,TRI16629,VB7,,Mid,1of2,External,Tdcd,d,c
7736_TRI16629_VB7_Mid_1of2_Tdcd_1x1_l_c,7736,Nikon,1x,1,TRI16629,VB7,,Mid,1of2,External,Tdcd,l,c
7737_TRI16629_VB7_Mid_2of2_Tdcd_1x1_d_c,7737,Nikon,1x,1,TRI16629,VB7,,Mid,2of2,External,Tdcd,d,c
7738_TRI16629_VB7_Mid_2of2_Tdcd_1x1_l_c,7738,Nikon,1x,1,TRI16629,VB7,,Mid,2of2,External,Tdcd,l,c
7739_TRI16629_VB7_Mid_1of1_Tdcd_1x1_d_c,7739,Nikon,1x,1,TRI16629,VB7,,Mid,1of1,Solo,Tdcd,d,c
7740_TRI16629_VB7_Mid_1of1_Tdcd_1x1_l_c,7740,Nikon,1x,1,TRI16629,VB7,,Mid,1of1,Solo,Tdcd,l,c
7741_TRI16629_VB6_Mid_1of2_Tdcd_1x1_d_c,7741,Nikon,1x,1,TRI16629,VB6,,Mid,1of2,External,Tdcd,d,c
7742_TRI16629_VB6_Mid_1of2_Tdcd_1x1_l_c,7742,Nikon,1x,1,TRI16629,VB6,,Mid,1of2,External,Tdcd,l,c
7743_TRI16629_VB6_Mid_2of2_Tdcd_1x1_d_c,7743,Nikon,1x,1,TRI16629,VB6,,Mid,2of2,External,Tdcd,d,c
7744_TRI16629_VB6_Mid_2of2_Tdcd_1x1_l_c,7744,Nikon,1x,1,TRI16629,VB6,,Mid,2of2,External,Tdcd,l,c
7745_TRI16629_VB3_Top_1of2_Tdcd_1x1_d_c,7745,Nikon,1x,1,TRI16629,VB3,,Top,1of2,External,Tdcd,d,c
7746_TRI16629_VB3_Top_1of2_Tdcd_1x1_l_c,7746,Nikon,1x,1,TRI16629,VB3,,Top,1of2,External,Tdcd,l,c
7747_TRI16629_VB3_Top_2of2_Tdcd_1x1_d_c,7747,Nikon,1x,1,TRI16629,VB3,,Top,2of2,External,Tdcd,d,c
7748_TRI16629_VB3_Top_2of2_Tdcd_1x1_l_c,7748,Nikon,1x,1,TRI16629,VB3,,Top,2of2,External,Tdcd,l,c
7749_TRI16629_VB3_Top_1of1_Tdcd_1x1_d_c,7749,Nikon,1x,1,TRI16629,VB3,,Top,1of1,Solo,Tdcd,d,c
7750_TRI16629_VB3_Top_1of1_Tdcd_1x1_l_c,7750,Nikon,1x,1,TRI16629,VB3,,Top,1of1,Solo,Tdcd,l,c
7751_TRI16629_VB3_Top_1of2_Tdcd_1x1_d_c,7751,Nikon,1x,1,TRI16629,VB3,,Top,1of2,External,Tdcd,d,c
7752_TRI16629_VB3_Top_1of2_Tdcd_1x1_l_c,7752,Nikon,1x,1,TRI16629,VB3,,Top,1of2,External,Tdcd,l,c
7753_TRI16629_VB3_Top_2of2_Tdcd_1x1_d_c,7753,Nikon,1x,1,TRI16629,VB3,,Top,2of2,External,Tdcd,d,c
7754_TRI16629_VB3_Top_2of2_Tdcd_1x1_l_c,7754,Nikon,1x,1,TRI16629,VB3,,Top,2of2,External,Tdcd,l,c
7755_TRI16629_VB3_Top_1of1_Tdcd_1x1_d_c,7755,Nikon,1x,1,TRI16629,VB3,,Top,1of1,Solo,Tdcd,d,c
7756_TRI16629_VB3_Top_1of1_Tdcd_1x1_l_c,7756,Nikon,1x,1,TRI16629,VB3,,Top,1of1,Solo,Tdcd,l,c
7757_TRI16629_-_Top_1of1_Tdcd_1x1_d_c,7757,Nikon,1x,1,TRI16629,-,,Top,1of1,Solo,Tdcd,d,c
7758_TRI16629_-_Top_1of1_Tdcd_1x1_l_c,7758,Nikon,1x,1,TRI16629,-,,Top,1of1,Solo,Tdcd,l,c
7759_TRI16629_-_Top_1of2_Tdcd_1x1_d_c,7759,Nikon,1x,1,TRI16629,-,,Top,1of2,External,Tdcd,d,c
7760_TRI16629_-_Top_1of2_Tdcd_1x1_l_c,7760,Nikon,1x,1,TRI16629,-,,Top,1of2,External,Tdcd,l,c
7761_TRI16629_-_Top_2of2_Tdcd_1x1_d_c,7761,Nikon,1x,1,TRI16629,-,,Top,2of2,External,Tdcd,d,c
7762_TRI16629_-_Top_2of2_Tdcd_1x1_l_c,7762,Nikon,1x,1,TRI16629,-,,Top,2of2,External,Tdcd,l,c
7763_TRI11502_-_Base_1of1_Tdcd_1x1_d_c,7763,Nikon,1x,1,TRI11502,-,,Base,1of1,Solo,Tdcd,d,c
7764_TRI11502_-_Base_1of1_Tdcd_1x1_l_c,7764,Nikon,1x,1,TRI11502,-,,Base,1of1,Solo,Tdcd,l,c
7765_TRI11502_-_Base_1of1_Tdcd_1x1_d_c,7765,Nikon,1x,1,TRI11502,-,,Base,1of1,Solo,Tdcd,d,c
7766_TRI11502_-_Base_1of1_Tdcd_1x1_l_c,7766,Nikon,1x,1,TRI11502,-,,Base,1of1,Solo,Tdcd,l,c
7767_TRI11502_VB13_Base_1of1_Tdcd_1x1_d_c,7767,Nikon,1x,1,TRI11502,VB13,,Base,1of1,Solo,Tdcd,d,c
7768_TRI11502_VB13_Base_1of1_Tdcd_1x1_l_c,7768,Nikon,1x,1,TRI11502,VB13,,Base,1of1,Solo,Tdcd,l,c
7769_TRI11502_VB13_Base_1of2_Tdcd_1x1_d_c,7769,Nikon,1x,1,TRI11502,VB13,,Base,1of2,External,Tdcd,d,c
7770_TRI11502_VB13_Base_1of2_Tdcd_1x1_l_c,7770,Nikon,1x,1,TRI11502,VB13,,Base,1of2,External,Tdcd,l,c
7771_TRI11502_VB13_Base_2of2_Tdcd_1x1_d_c,7771,Nikon,1x,1,TRI11502,VB13,,Base,2of2,External,Tdcd,d,c
7772_TRI11502_VB13_Base_2of2_Tdcd_1x1_l_c,7772,Nikon,1x,1,TRI11502,VB13,,Base,2of2,External,Tdcd,l,c
7773_TRI11502_VB12_Base_1of1_Tdcd_1x1_d_c,7773,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,d,c
7774_TRI11502_VB12_Base_1of1_Tdcd_1x1_l_c,7774,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,l,c
7775_TRI11502_VB12_Base_1of1_Tdcd_1x1_d_c,7775,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,d,c
7776_TRI11502_VB12_Base_1of1_Tdcd_1x1_l_c,7776,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,l,c
7777_TRI11502_VB13_Base_1of1_Tdcd_1x1_d_c,7777,Nikon,1x,1,TRI11502,VB13,,Base,1of1,Solo,Tdcd,d,c
7778_TRI11502_VB13_Base_1of1_Tdcd_1x1_l_c,7778,Nikon,1x,1,TRI11502,VB13,,Base,1of1,Solo,Tdcd,l,c
7779_TRI11502_VB12_Base_1of1_Tdcd_1x1_d_c,7779,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,d,c
7780_TRI11502_VB12_Base_1of1_Tdcd_1x1_l_c,7780,Nikon,1x,1,TRI11502,VB12,,Base,1of1,Solo,Tdcd,l,c
7781_TRI11502_VB11_Base_1of2_Tdcd_1x1_d_c,7781,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,d,c
7782_TRI11502_VB11_Base_1of2_Tdcd_1x1_l_c,7782,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,l,c
7783_TRI11502_VB11_Base_1of2_Tdcd_1x1_d_c,7783,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,d,c
7784_TRI11502_VB11_Base_2of2_Tdcd_1x1_l_c,7784,Nikon,1x,1,TRI11502,VB11,,Base,2of2,External,Tdcd,l,c
7785_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7785,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,d,c
7786_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7786,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,l,c
7787_TRI11502_VB11_Base_1of2_Tdcd_1x1_d_c,7787,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,d,c
7788_TRI11502_VB11_Base_1of2_Tdcd_1x1_l_c,7788,Nikon,1x,1,TRI11502,VB11,,Base,1of2,External,Tdcd,l,c
7789_TRI11502_VB11_Base_2of2_Tdcd_1x1_d_c,7789,Nikon,1x,1,TRI11502,VB11,,Base,2of2,External,Tdcd,d,c
7790_TRI11502_VB11_Base_2of2_Tdcd_1x1_l_c,7790,Nikon,1x,1,TRI11502,VB11,,Base,2of2,External,Tdcd,l,c
7791_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7791,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,d,c
7792_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7792,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,l,c
7793_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7793,Nikon,1x,1,TRI11502,VB11,,Base,1of1,External,Tdcd,d,c
7794_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7794,Nikon,1x,1,TRI11502,VB11,,Base,1of1,External,Tdcd,l,c
7795_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7795,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,d,c
7796_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7796,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,l,c
7797_TRI11502_VB11_Base_1of1_Tdcd_1x1_d_c,7797,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,d,c
7798_TRI11502_VB11_Base_1of1_Tdcd_1x1_l_c,7798,Nikon,1x,1,TRI11502,VB11,,Base,1of1,Solo,Tdcd,l,c
7799_TRI11502_VB10_Mid_1of1_Tdcd_1x1_d_c,7799,Nikon,1x,1,TRI11502,VB10,,Mid,1of1,Solo,Tdcd,d,c
7800_TRI11502_VB10_Mid_1of1_Tdcd_1x1_l_c,7800,Nikon,1x,1,TRI11502,VB10,,Mid,1of1,Solo,Tdcd,l,c
7801_TRI11502_VB10_Mid_1of1_Tdcd_1x1_d_c,7801,Nikon,1x,1,TRI11502,VB10,,Mid,1of1,Solo,Tdcd,d,c
7802_TRI11502_VB10_Mid_1of1_Tdcd_1x1_l_c,7802,Nikon,1x,1,TRI11502,VB10,,Mid,1of1,Solo,Tdcd,l,c
7803_TRI11502_VB9_Mid_1of1_Tdcd_1x1_d_c,7803,Nikon,1x,1,TRI11502,VB9,,Mid,1of1,Solo,Tdcd,d,c
7804_TRI11502_VB9_Mid_1of1_Tdcd_1x1_l_c,7804,Nikon,1x,1,TRI11502,VB9,,Mid,1of1,Solo,Tdcd,l,c
7805_TRI11502_VB7_Mid_1of2_Tdcd_1x1_d_c,7805,Nikon,1x,1,TRI11502,VB7,,Mid,1of2,External,Tdcd,d,c
7806_TRI11502_VB7_Mid_1of2_Tdcd_1x1_l_c,7806,Nikon,1x,1,TRI11502,VB7,,Mid,1of2,External,Tdcd,l,c
7807_TRI11502_VB7_Mid_2of2_Tdcd_1x1_d_c,7807,Nikon,1x,1,TRI11502,VB7,,Mid,2of2,External,Tdcd,d,c
7808_TRI11502_VB7_Mid_2of2_Tdcd_1x1_l_c,7808,Nikon,1x,1,TRI11502,VB7,,Mid,2of2,External,Tdcd,l,c
7809_TRI11502_VB8_Mid_1of1_Tdcd_1x1_d_c,7809,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,d,c
7810_TRI11502_VB8_Mid_1of1_Tdcd_1x1_l_c,7810,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,l,c
7811_TRI11502_VB8_Mid_1of1_Tdcd_1x1_d_c,7811,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,d,c
7812_TRI11502_VB8_Mid_1of1_Tdcd_1x1_l_c,7812,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,l,c
7813_TRI11502_VB8_Mid_1of1_Tdcd_1x1_d_c,7813,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,d,c
7814_TRI11502_VB8_Mid_1of1_Tdcd_1x1_l_c,7814,Nikon,1x,1,TRI11502,VB8,,Mid,1of1,Solo,Tdcd,l,c
7815_TRI11502_VB9_Mid_1of1_Tdcd_1x1_d_c,7815,Nikon,1x,1,TRI11502,VB9,,Mid,1of1,Solo,Tdcd,d,c
7816_TRI11502_VB9_Mid_1of1_Tdcd_1x1_l_c,7816,Nikon,1x,1,TRI11502,VB9,,Mid,1of1,Solo,Tdcd,l,c
7817_TRI11501_VB16_Base_1of1_Tdcd_1x1_d_c,7817,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,d,c
7818_TRI11501_VB16_Base_1of1_Tdcd_1x1_l_c,7818,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,l,c
7819_TRI11501_VB16_Base_1of1_Tdcd_1x1_d_c,7819,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,d,c
7820_TRI11501_VB16_Base_1of1_Tdcd_1x1_l_c,7820,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,l,c
7821_TRI11501_VB16_Base_1of1_Tdcd_1x1_d_c,7821,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,d,c
7822_TRI11501_VB16_Base_1of1_Tdcd_1x1_l_c,7822,Nikon,1x,1,TRI11501,VB16,,Base,1of1,Solo,Tdcd,l,c
7823_TRI11501_-_Base_1of2_Tdcd_1x1_d_c,7823,Nikon,1x,1,TRI11501,-,,Base,1of2,,Tdcd,d,c
7824_TRI11501_-_Base_1of2_Tdcd_1x1_l_c,7824,Nikon,1x,1,TRI11501,-,,Base,1of2,,Tdcd,l,c
7825_TRI11501_-_Base_2of2_Tdcd_1x1_d_c,7825,Nikon,1x,1,TRI11501,-,,Base,2of2,External,Tdcd,d,c
7826_TRI11501_-_Base_2of2_Tdcd_1x1_l_c,7826,Nikon,1x,1,TRI11501,-,,Base,2of2,External,Tdcd,l,c
7827_TRI11501_-_Base_1of1_Tdcd_1x1_d_c,7827,Nikon,1x,1,TRI11501,-,,Base,1of1,Solo,Tdcd,d,c
7828_TRI11501_-_Base_1of1_Tdcd_1x1_l_c,7828,Nikon,1x,1,TRI11501,-,,Base,1of1,Solo,Tdcd,l,c
7829_TRI11501_VB15_Base_1of1_Tdcd_1x1_d_c,7829,Nikon,1x,1,TRI11501,VB15,,Base,1of1,Solo,Tdcd,d,c
7830_TRI11501_VB15_Base_1of1_Tdcd_1x1_l_c,7830,Nikon,1x,1,TRI11501,VB15,,Base,1of1,Solo,Tdcd,l,c
7831_TRI11501_VB14_Base_1of1_Tdcd_1x1_d_c,7831,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,d,c
7832_TRI11501_VB14_Base_1of1_Tdcd_1x1_l_c,7832,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,l,c
7833_TRI11501_VB14_Base_1of1_Tdcd_1x1_d_c,7833,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,d,c
7834_TRI11501_VB14_Base_1of1_Tdcd_1x1_l_c,7834,Nikon,1x,1,TRI11501,VB14,,Base,1of1,Solo,Tdcd,l,c
7835_TRI11501_VB14_Base_1of2_Tdcd_1x1_d_c,7835,Nikon,1x,1,TRI11501,VB14,,Base,1of2,External,Tdcd,d,c
